id,lat,lon,timestamp,uid
206996054,-12.8832981,-67.0128488,2008-01-06T11:40:59Z,7180
206996056,-12.8842072,-67.0099836,2008-01-06T11:40:59Z,7180
206996075,-12.8796616,-66.9946937,2008-01-06T11:41:00Z,7180
206996079,-12.8771546,-66.9948315,2008-01-06T11:41:00Z,7180
206996081,-12.8739038,-66.9951345,2008-01-06T11:41:00Z,7180
206996084,-12.8699091,-66.9954376,2008-01-06T11:41:00Z,7180
206996088,-12.8669613,-66.9956028,2008-01-06T11:41:00Z,7180
206996090,-12.8640411,-66.9954651,2008-01-06T11:41:00Z,7180
206996328,-12.8509948,-66.9999370,2008-01-06T11:41:09Z,7180
207171193,-11.7006998,-66.7403182,2008-01-06T16:49:00Z,7180
207171198,-11.7038617,-66.7464357,2008-01-06T16:49:01Z,7180
207171202,-11.7059925,-66.7520032,2008-01-06T16:49:01Z,7180
207171206,-11.7064049,-66.7548214,2008-01-06T16:49:01Z,7180
207171213,-11.7080889,-66.7573990,2008-01-06T16:49:01Z,7180
207171219,-11.7096698,-66.7589799,2008-01-06T16:49:01Z,7180
207257813,-11.6073457,-66.4064056,2008-01-06T17:38:09Z,7180
207340835,-11.7119902,-66.3611917,2008-01-06T18:29:15Z,7180
207340956,-11.7151430,-66.3542990,2008-01-06T18:29:18Z,7180
207346582,-12.1412396,-66.2981732,2008-01-06T18:31:46Z,7180
211050780,-19.1589528,-66.9378463,2008-11-04T23:41:51Z,15683
211050785,-19.1537705,-66.9272861,2008-11-04T23:41:51Z,15683
213257464,-14.3158941,-67.5353621,2008-01-09T16:26:36Z,7180
213257469,-14.3109816,-67.5325549,2008-01-09T16:26:36Z,7180
213257478,-14.3014074,-67.5278931,2008-01-09T16:26:37Z,7180
213257481,-14.2998033,-67.5259382,2008-01-09T16:26:37Z,7180
213257490,-14.2978233,-67.5224794,2008-01-09T16:26:37Z,7180
251749390,-17.7843870,-63.1886947,2016-09-08T21:04:49Z,3544143
251749696,-17.7839653,-63.1847855,2015-02-09T18:57:41Z,672592
251749697,-17.7839192,-63.1836690,2016-09-02T20:34:22Z,3317733
271097336,-16.5049143,-68.1632452,2016-10-23T18:33:00Z,72264
271097337,-16.5046277,-68.1627851,2016-10-23T18:32:58Z,72264
271097338,-16.5044877,-68.1626492,2016-10-23T18:32:58Z,72264
271097340,-16.5043676,-68.1626236,2016-10-23T18:32:58Z,72264
271097341,-16.5042251,-68.1626328,2016-10-23T18:32:58Z,72264
271097342,-16.5036796,-68.1625826,2016-10-23T18:32:59Z,72264
271097344,-16.5099628,-68.1678896,2015-12-02T00:10:18Z,72264
271097345,-16.5065155,-68.1646997,2016-08-15T15:44:36Z,126508
271097346,-16.5057961,-68.1640749,2009-06-10T04:17:30Z,105255
271097347,-16.5049559,-68.1632969,2016-10-23T18:33:00Z,72264
271103161,-16.5859645,-68.0487742,2008-06-18T10:00:53Z,308
276527161,-19.7967678,-68.2645141,2014-06-23T23:29:50Z,388804
301729709,-16.5408745,-68.1812247,2009-11-22T19:08:04Z,105255
301729710,-16.5411668,-68.1814240,2008-10-03T10:40:09Z,22060
301729711,-16.5412667,-68.1815086,2008-10-03T10:40:09Z,22060
301729713,-16.5435752,-68.1829327,2008-10-03T10:40:09Z,22060
301729715,-16.5438055,-68.1830872,2008-10-03T10:40:09Z,22060
319529153,-21.5804592,-64.7267671,2011-01-26T08:23:36Z,44759
319529154,-21.5835581,-64.7252989,2011-01-26T08:23:41Z,44759
319529156,-21.5849299,-64.7253902,2011-01-26T08:23:45Z,44759
319529158,-21.5866144,-64.7255259,2011-01-26T08:23:40Z,44759
319529159,-21.5875000,-64.7252500,2008-12-17T15:40:53Z,17497
319529160,-21.5903026,-64.7246356,2011-01-26T08:23:36Z,44759
319529161,-21.5924023,-64.7241098,2011-01-26T08:23:40Z,44759
319529162,-21.5939858,-64.7231227,2011-01-26T08:23:43Z,44759
319529167,-21.5956873,-64.7231181,2011-01-26T08:23:45Z,44759
319529168,-21.5972500,-64.7237463,2011-01-26T08:23:41Z,44759
319529170,-21.5982592,-64.7243468,2011-01-26T08:23:36Z,44759
319529171,-21.6011545,-64.7266843,2014-04-20T20:29:59Z,387066
319529173,-21.6016503,-64.7263229,2014-04-20T20:29:59Z,387066
319529175,-21.6017632,-64.7267127,2014-04-20T20:29:59Z,387066
319529180,-21.6021403,-64.7268350,2014-04-20T20:29:59Z,387066
319529189,-21.6016487,-64.7283648,2011-01-26T08:23:40Z,44759
319529190,-21.6023559,-64.7304009,2011-01-26T08:23:41Z,44759
319529191,-21.6032207,-64.7315585,2011-01-26T08:23:45Z,44759
319529192,-21.6043627,-64.7343559,2011-01-26T08:23:40Z,44759
319529199,-21.6038063,-64.7354954,2011-01-26T08:23:46Z,44759
319529200,-21.6045428,-64.7366891,2011-01-26T08:23:44Z,44759
319529201,-21.6059910,-64.7391306,2011-01-26T08:23:46Z,44759
319529202,-21.6063784,-64.7415450,2011-01-26T08:23:40Z,44759
319529204,-21.6084618,-64.7443221,2011-01-26T08:23:43Z,44759
319529206,-21.6084707,-64.7459504,2011-01-26T08:23:37Z,44759
319529207,-21.6118030,-64.7476211,2011-11-09T09:05:50Z,404532
319529208,-21.6153254,-64.7533722,2011-11-09T09:05:50Z,404532
319529210,-21.6088132,-64.7513337,2011-11-09T09:05:50Z,404532
319529211,-21.6048963,-64.7500924,2011-01-26T08:23:44Z,44759
319529212,-21.6032229,-64.7485068,2011-01-26T08:23:45Z,44759
319529213,-21.6021238,-64.7475496,2011-01-26T08:23:36Z,44759
319529215,-21.6005049,-64.7464236,2011-11-09T09:05:50Z,404532
319529216,-21.5998970,-64.7452658,2011-11-09T09:05:50Z,404532
319529217,-21.5994144,-64.7445293,2011-01-26T08:23:44Z,44759
319529218,-21.5993199,-64.7429279,2011-01-26T08:23:46Z,44759
319529219,-21.5987275,-64.7428491,2011-01-26T08:23:40Z,44759
319529221,-21.5979707,-64.7437343,2011-01-26T08:23:43Z,44759
319529222,-21.5987613,-64.7446262,2011-01-26T08:23:46Z,44759
319529223,-21.5993627,-64.7466262,2011-01-26T08:23:37Z,44759
319529230,-21.5994550,-64.7473627,2011-01-26T08:23:36Z,44759
319529231,-21.6006533,-64.7483334,2011-01-26T08:23:40Z,44759
319529232,-21.6008762,-64.7495834,2011-01-26T08:23:36Z,44759
319529233,-21.6003131,-64.7516668,2011-01-26T08:23:40Z,44759
319529243,-21.5994790,-64.7523181,2011-01-26T08:23:36Z,44759
319529244,-21.5993461,-64.7550697,2011-11-09T09:05:50Z,404532
319529247,-21.5989102,-64.7560099,2011-01-26T08:23:46Z,44759
319529249,-21.5975169,-64.7564003,2011-01-26T08:23:46Z,44759
319529251,-21.5972156,-64.7570646,2011-01-26T08:23:41Z,44759
319529252,-21.5977734,-64.7592559,2011-11-09T09:05:50Z,404532
319529254,-21.5976672,-64.7611904,2011-01-26T08:23:36Z,44759
319529255,-21.5977494,-64.7630599,2011-01-26T08:23:40Z,44759
319529256,-21.5946698,-64.7613480,2011-11-09T09:05:50Z,404532
319529257,-21.5963385,-64.7592634,2011-01-26T08:23:36Z,44759
319529258,-21.5959895,-64.7558357,2011-01-26T08:23:40Z,44759
319529265,-21.5958525,-64.7532331,2011-01-26T08:23:41Z,44759
319529266,-21.5954073,-64.7525414,2011-01-26T08:23:45Z,44759
319529267,-21.5958694,-64.7513975,2011-01-26T08:23:36Z,44759
319529268,-21.5969143,-64.7511777,2011-01-26T08:23:39Z,44759
319529269,-21.5975751,-64.7499756,2014-04-20T20:29:59Z,387066
319529270,-21.5959319,-64.7468732,2014-04-20T20:29:59Z,387066
319529271,-21.5951643,-64.7465373,2011-01-26T08:23:46Z,44759
319529272,-21.5937500,-64.7457500,2008-12-17T15:42:00Z,17497
319529273,-21.5935365,-64.7456660,2011-11-09T08:10:57Z,404532
319529274,-21.5931462,-64.7460959,2011-11-09T08:10:57Z,404532
319529275,-21.5929510,-64.7460326,2011-11-09T08:10:57Z,404532
319529276,-21.5924841,-64.7462565,2011-11-09T08:10:57Z,404532
319529278,-21.5914418,-64.7455928,2011-11-09T08:10:57Z,404532
319529279,-21.5918769,-64.7454411,2011-11-09T08:10:57Z,404532
319529280,-21.5922764,-64.7450010,2011-11-09T08:10:57Z,404532
319529281,-21.5922615,-64.7447805,2011-11-09T08:10:57Z,404532
319529282,-21.5919875,-64.7441233,2011-11-09T08:10:57Z,404532
319529283,-21.5907500,-64.7430000,2008-12-17T15:42:11Z,17497
319529286,-21.5915000,-64.7422500,2008-12-17T15:42:12Z,17497
319529287,-21.5925000,-64.7422500,2008-12-17T15:42:12Z,17497
319529288,-21.5927500,-64.7420000,2008-12-17T15:42:12Z,17497
319529291,-21.5927500,-64.7415000,2008-12-17T15:42:13Z,17497
319529292,-21.5922500,-64.7415000,2008-12-17T15:42:13Z,17497
319529293,-21.5917500,-64.7412500,2008-12-17T15:42:13Z,17497
319529296,-21.5920000,-64.7410000,2008-12-17T15:42:14Z,17497
319529356,-21.5922500,-64.7402500,2008-12-17T15:42:17Z,17497
319529373,-21.5939603,-64.7401144,2011-01-26T08:23:41Z,44759
319529375,-21.5948118,-64.7402358,2011-01-26T08:23:36Z,44759
319529381,-21.5958017,-64.7392708,2011-01-26T08:23:46Z,44759
319529383,-21.5953284,-64.7368460,2011-01-26T08:23:41Z,44759
319529385,-21.5946745,-64.7354800,2011-10-27T05:21:10Z,404532
319529389,-21.5949868,-64.7346212,2011-10-27T05:21:10Z,404532
319529391,-21.5954422,-64.7337044,2011-10-27T05:21:10Z,404532
319529392,-21.5958856,-64.7334557,2011-01-26T08:23:40Z,44759
319529396,-21.5959557,-64.7315434,2011-01-26T08:23:40Z,44759
319529397,-21.5959687,-64.7307980,2011-01-26T08:23:41Z,44759
319529398,-21.5941332,-64.7304724,2011-01-26T08:23:45Z,44759
319529404,-21.5932980,-64.7296006,2011-01-26T08:23:41Z,44759
319529414,-21.5915259,-64.7295960,2011-01-26T08:23:44Z,44759
319529418,-21.5893259,-64.7294488,2011-10-27T05:18:04Z,404532
319529422,-21.5888945,-64.7292611,2011-10-27T05:18:04Z,404532
319529453,-21.5869557,-64.7307095,2011-01-26T08:23:44Z,44759
319529456,-21.5853385,-64.7312971,2011-01-26T08:23:46Z,44759
319529460,-21.5844687,-64.7328530,2011-01-26T08:23:46Z,44759
319529461,-21.5834336,-64.7330905,2011-01-26T08:23:36Z,44759
319529462,-21.5796770,-64.7327612,2011-01-26T08:23:41Z,44759
319529463,-21.5775995,-64.7312145,2011-01-26T08:23:44Z,44759
319529464,-21.5785719,-64.7302675,2011-01-26T08:23:39Z,44759
319529469,-21.5779888,-64.7282296,2011-01-26T08:23:40Z,44759
319529488,-21.5886374,-64.7298368,2011-01-26T08:23:40Z,44759
319529494,-21.5889967,-64.7299386,2011-10-27T05:18:04Z,404532
319529496,-21.5903966,-64.7321440,2011-01-26T08:23:41Z,44759
319529497,-21.5889391,-64.7315001,2008-12-17T15:43:13Z,17497
319529500,-21.5879292,-64.7308675,2011-01-26T08:23:41Z,44759
319740083,-18.0039750,-64.0136078,2016-05-02T21:11:48Z,388804
344617721,-22.3438502,-67.7885788,2010-06-20T00:12:59Z,213934
352642334,-14.7009359,-69.2022482,2015-02-22T15:44:02Z,662440
352642335,-14.7028119,-69.2028208,2015-02-22T15:44:02Z,662440
352642336,-14.7076236,-69.2041643,2015-02-22T15:44:02Z,662440
352642337,-14.7089046,-69.2026546,2015-02-22T15:44:02Z,662440
352642338,-14.7086545,-69.1987385,2015-02-22T15:44:02Z,662440
352642339,-14.7103285,-69.1945526,2015-02-22T15:44:02Z,662440
352642340,-14.7145268,-69.1963831,2015-02-22T15:44:02Z,662440
352642341,-14.7161468,-69.1956435,2015-02-22T15:44:02Z,662440
352642342,-14.7198896,-69.1936713,2015-02-22T15:44:02Z,662440
352642343,-14.7210934,-69.1904471,2015-02-22T15:44:02Z,662440
352642344,-14.7248163,-69.1921432,2015-02-22T15:44:02Z,662440
352642345,-14.7294757,-69.1913912,2015-02-22T15:44:02Z,662440
352642346,-14.7273806,-69.1894489,2015-02-22T15:44:02Z,662440
352642347,-14.7240115,-69.1885718,2015-02-22T15:44:02Z,662440
352642474,-14.7943247,-69.1343472,2015-02-22T15:44:04Z,662440
352642475,-14.7922320,-69.1353026,2015-02-22T15:44:04Z,662440
352642476,-14.7898374,-69.1374839,2015-02-22T15:44:04Z,662440
352642477,-14.7885042,-69.1390288,2015-02-22T15:44:04Z,662440
352642478,-14.7867650,-69.1411577,2015-02-22T15:44:04Z,662440
352642479,-14.7853073,-69.1414172,2015-02-22T15:44:04Z,662440
352642480,-14.7855039,-69.1460072,2015-02-22T15:44:04Z,662440
352642481,-14.7849392,-69.1474308,2015-02-22T15:44:04Z,662440
352642482,-14.7831838,-69.1486419,2015-02-22T15:44:04Z,662440
352642483,-14.7810748,-69.1471436,2015-02-22T15:44:04Z,662440
352642484,-14.7750561,-69.1537283,2015-02-22T15:44:04Z,662440
352642485,-14.7785851,-69.1545699,2015-02-22T15:44:04Z,662440
352642486,-14.7814879,-69.1531313,2015-02-22T15:44:04Z,662440
352642487,-14.7817279,-69.1547956,2015-02-22T15:44:04Z,662440
352642488,-14.7818957,-69.1560401,2015-02-22T15:44:04Z,662440
352642489,-14.7776451,-69.1583576,2015-02-22T15:44:04Z,662440
352642490,-14.7824387,-69.1576354,2015-02-22T15:44:05Z,662440
352642491,-14.7838171,-69.1582139,2015-02-22T15:44:05Z,662440
352642492,-14.7844827,-69.1596543,2015-02-22T15:44:05Z,662440
352642493,-14.7820941,-69.1614028,2015-02-22T15:44:05Z,662440
352642494,-14.7838965,-69.1619699,2015-02-22T15:44:05Z,662440
352734841,-17.2864714,-66.3933014,2016-06-12T05:21:15Z,72264
353176215,-14.8858210,-69.1128365,2014-09-24T08:58:50Z,315015
354586260,-22.4270621,-67.7680224,2010-06-20T00:13:12Z,213934
354586261,-22.4304573,-67.7644655,2012-05-24T23:58:15Z,56798
354586265,-22.4322042,-67.7622777,2009-03-01T17:24:26Z,77114
354586272,-22.4356286,-67.7588789,2012-05-24T23:58:15Z,56798
354586273,-22.4341409,-67.7536211,2012-05-24T23:58:15Z,56798
354586276,-22.4319730,-67.7533043,2012-05-24T23:58:15Z,56798
354586279,-22.4293036,-67.7533376,2012-05-24T23:58:15Z,56798
354586282,-22.4269679,-67.7524930,2009-03-01T17:24:27Z,77114
354586285,-22.4255398,-67.7509481,2009-03-01T17:24:28Z,77114
588372263,-17.8061716,-63.2562166,2009-12-13T09:02:31Z,17497
588372264,-17.8073769,-63.2555193,2009-12-13T09:02:31Z,17497
588372265,-17.8085925,-63.2548541,2009-12-13T09:02:31Z,17497
588372266,-17.8097876,-63.2541674,2009-12-13T09:02:31Z,17497
588372267,-17.8109827,-63.2534486,2009-12-13T09:02:31Z,17497
588372268,-17.8121982,-63.2527727,2009-12-13T09:02:31Z,17497
588372269,-17.8134138,-63.2520646,2009-12-13T09:02:31Z,17497
588372270,-17.8146025,-63.2513552,2016-05-30T15:02:42Z,3473
797016690,-16.2819349,-68.1250930,2015-09-08T18:21:51Z,3110447
1099593434,-21.6021882,-64.7268347,2014-04-20T20:29:57Z,387066
1099593584,-21.6017109,-64.7266194,2014-04-20T20:29:57Z,387066
1099593610,-21.6016858,-64.7265546,2014-04-20T20:29:57Z,387066
1121258062,-21.5749182,-64.7323167,2011-01-26T08:22:46Z,44759
1121258085,-21.6001244,-64.7249986,2011-01-26T08:22:46Z,44759
1121258214,-21.5751373,-64.7335876,2011-01-26T08:22:49Z,44759
1121258257,-21.6126487,-64.7554807,2011-11-09T09:05:49Z,404532
1121258447,-21.5783451,-64.7326323,2011-01-26T08:22:55Z,44759
1121258577,-21.5804573,-64.7325359,2011-01-26T08:22:58Z,44759
1121258613,-21.6093629,-64.7531000,2011-11-09T09:05:50Z,404532
1121258636,-21.5803609,-64.7347970,2011-01-26T08:23:00Z,44759
1121258731,-21.5755931,-64.7327550,2011-01-26T08:23:02Z,44759
1121258834,-21.5956210,-64.7625061,2011-11-09T09:05:50Z,404532
1121258877,-21.5771882,-64.7352002,2011-01-26T08:23:07Z,44759
1121258978,-21.5922036,-64.7647511,2011-11-09T09:05:50Z,404532
1121259024,-21.6016493,-64.7274526,2011-01-26T08:23:11Z,44759
1121259152,-21.6006754,-64.7263331,2014-04-20T20:29:57Z,387066
1121259244,-21.5774599,-64.7331143,2011-01-26T08:23:17Z,44759
1121259458,-21.5795633,-64.7339118,2011-01-26T08:23:22Z,44759
1121259544,-21.5750935,-64.7315893,2011-01-26T08:23:23Z,44759
1126908861,-17.5509603,-66.2103188,2011-01-29T21:35:39Z,77114
1186086003,-16.0573810,-69.1317256,2011-03-04T17:44:51Z,15399
1186086396,-16.0436964,-69.1449354,2011-03-04T17:45:13Z,15399
1186086684,-16.0503788,-69.1386695,2011-03-04T17:45:24Z,15399
1375958447,-19.0524714,-65.2823322,2011-07-27T15:35:35Z,77114
1375958451,-19.0525174,-65.2828469,2011-07-27T15:35:36Z,77114
1375958477,-19.0528174,-65.2831099,2011-07-27T15:35:38Z,77114
1375958517,-19.0534822,-65.2815459,2011-07-27T15:35:41Z,77114
1375958526,-19.0535201,-65.2830356,2011-07-27T15:35:41Z,77114
1375958559,-19.0538038,-65.2832701,2011-07-27T15:35:43Z,77114
1375958569,-19.0538282,-65.2820348,2011-07-27T15:35:43Z,77114
1375958590,-19.0539498,-65.2819376,2011-07-27T15:35:45Z,77114
1375958597,-19.0540282,-65.2817203,2011-07-27T15:35:46Z,77114
1375958602,-19.0540876,-65.2833244,2011-07-27T15:35:46Z,77114
1375958605,-19.0541147,-65.2815602,2011-07-27T15:35:46Z,77114
1375958612,-19.0541633,-65.2815230,2011-07-27T15:35:47Z,77114
1375958616,-19.0542011,-65.2815488,2011-07-27T15:35:47Z,77114
1375958640,-19.0543498,-65.2832872,2011-07-27T15:35:49Z,77114
1375958670,-19.0549687,-65.2826896,2011-07-27T15:35:51Z,77114
1387762953,-16.4192441,-68.0668177,2011-08-05T19:14:02Z,29055
1387762954,-16.4142374,-68.0627381,2011-08-05T19:14:02Z,29055
1387762955,-16.4323959,-68.0775090,2011-08-05T19:14:02Z,29055
1387762958,-16.4156680,-68.0639049,2011-08-05T19:14:02Z,29055
1387762966,-16.4265297,-68.0727328,2011-08-05T19:14:02Z,29055
1387762967,-16.4368879,-68.0811595,2011-08-05T19:14:02Z,29055
1387762968,-16.4347109,-68.0793793,2011-08-05T19:14:02Z,29055
1387762969,-16.4407256,-68.0852829,2011-08-05T19:14:02Z,29055
1387762970,-16.4107350,-68.0550302,2011-08-05T19:14:02Z,29055
1387762972,-16.4421795,-68.0868324,2011-08-05T19:14:02Z,29055
1387762980,-16.4284155,-68.0742697,2011-08-05T19:14:02Z,29055
1387762981,-16.4123072,-68.0584688,2011-08-05T19:14:02Z,29055
1387762982,-16.4452557,-68.0901538,2011-08-05T19:14:02Z,29055
1387762983,-16.4466064,-68.0916048,2011-08-05T19:14:02Z,29055
1387762984,-16.4223850,-68.0693747,2011-08-05T19:14:02Z,29055
1387774810,-16.3396989,-68.0424378,2016-11-21T03:30:05Z,72264
1387774811,-16.3871476,-68.0357103,2016-11-21T03:30:05Z,72264
1387774812,-16.4011866,-68.0408467,2011-08-05T19:25:47Z,29055
1387774814,-16.3525651,-68.0428503,2011-08-05T19:25:47Z,29055
1387774816,-16.3690135,-68.0404972,2011-08-05T19:25:47Z,29055
1387774817,-16.3652196,-68.0416353,2011-08-05T19:25:47Z,29055
1387774818,-16.3930123,-68.0355351,2016-11-21T03:30:05Z,72264
1387774819,-16.3417887,-68.0434699,2011-08-05T19:25:47Z,29055
1387774820,-16.3766099,-68.0382369,2011-08-05T19:25:47Z,29055
1387774821,-16.4030058,-68.0420162,2016-11-21T03:30:05Z,72264
1387774822,-16.4051697,-68.0442665,2011-08-05T19:25:47Z,29055
1387774823,-16.3488539,-68.0430783,2011-08-05T19:25:47Z,29055
1387774824,-16.3555301,-68.0426894,2011-08-05T19:25:47Z,29055
1387774825,-16.3983795,-68.0390174,2016-11-21T03:30:05Z,72264
1387774826,-16.3812320,-68.0369031,2011-08-05T19:25:47Z,29055
1387774827,-16.4101330,-68.0535014,2011-08-05T19:25:47Z,29055
1387774828,-16.3363415,-68.0407579,2016-11-21T03:30:05Z,72264
1387774829,-16.3725161,-68.0394565,2011-08-05T19:25:48Z,29055
1387774830,-16.4074856,-68.0466027,2016-11-21T03:30:05Z,72264
1387774831,-16.3707636,-68.0399796,2011-08-05T19:25:48Z,29055
1387774832,-16.3631453,-68.0422415,2011-08-05T19:25:48Z,29055
1387774833,-16.3593518,-68.0424507,2011-08-05T19:25:48Z,29055
1387774834,-16.3451708,-68.0432848,2011-08-05T19:25:48Z,29055
1387783283,-16.3296682,-67.9805693,2011-08-05T19:41:49Z,29055
1387783284,-16.3214178,-68.0142035,2013-12-23T10:12:04Z,72264
1387783285,-16.4574001,-68.1031920,2011-08-05T19:41:49Z,29055
1387783286,-16.4487161,-68.0938598,2011-08-05T19:41:50Z,29055
1387783287,-16.4578579,-68.1076632,2011-08-05T19:41:50Z,29055
1387783288,-16.4550696,-68.1007485,2011-08-05T19:41:50Z,29055
1387783289,-16.3222868,-68.0116349,2013-12-24T15:58:12Z,72264
1387783290,-16.3215848,-68.0228534,2013-12-23T10:12:04Z,72264
1387783291,-16.3214852,-68.0182199,2013-12-23T10:12:04Z,72264
1387783292,-16.4524791,-68.0979027,2011-08-05T19:41:50Z,29055
1387783293,-16.3291328,-67.9836324,2011-08-05T19:41:50Z,29055
1387783294,-16.3312329,-67.9648086,2011-08-05T19:41:50Z,29055
1387783295,-16.3270889,-68.0328403,2011-08-05T19:41:50Z,29055
1387783296,-16.4563820,-68.1021102,2011-08-05T19:41:50Z,29055
1387783297,-16.3280414,-67.9901555,2011-08-05T19:41:51Z,29055
1387783298,-16.3238156,-68.0071031,2013-12-24T15:58:12Z,72264
1387783299,-16.3270810,-67.9965874,2013-12-24T15:58:12Z,72264
1387783300,-16.3253911,-68.0023106,2013-12-24T15:58:12Z,72264
1387783301,-16.3286556,-67.9872373,2013-12-24T15:58:12Z,72264
1387783302,-16.3263453,-67.9994463,2013-12-24T15:58:12Z,72264
1387783303,-16.3254240,-68.0313275,2013-12-23T10:12:04Z,72264
1387783304,-16.3338483,-68.0386393,2011-08-05T19:41:51Z,29055
1387797112,-16.3653355,-68.1516598,2011-08-05T20:02:54Z,29055
1387797113,-16.3264923,-68.1481880,2011-08-05T20:02:54Z,29055
1387797114,-16.3870756,-68.1250492,2011-08-05T20:02:54Z,29055
1387797115,-16.3972556,-68.1198100,2011-08-05T20:02:54Z,29055
1387797116,-16.3690778,-68.1491295,2011-08-05T20:02:54Z,29055
1387797117,-16.3594476,-68.1526244,2011-08-05T20:02:54Z,29055
1387797118,-16.3565265,-68.1531045,2011-08-05T20:02:54Z,29055
1387797119,-16.3619615,-68.1513406,2011-08-05T20:02:54Z,29055
1387797120,-16.3753077,-68.1407915,2011-08-05T20:02:54Z,29055
1387797121,-16.3295143,-68.1488425,2011-08-05T20:02:54Z,29055
1387797122,-16.3317072,-68.1497410,2011-08-05T20:02:54Z,29055
1387797123,-16.3710048,-68.1465502,2011-08-05T20:02:54Z,29055
1387797124,-16.4125028,-68.1179629,2011-08-05T20:02:55Z,29055
1387797125,-16.3683747,-68.1530465,2011-08-05T20:02:55Z,29055
1387797126,-16.3711237,-68.1512833,2011-08-05T20:02:55Z,29055
1387797127,-16.3253540,-68.1451635,2011-08-05T20:02:55Z,29055
1387797128,-16.4042055,-68.1189733,2011-08-05T20:02:55Z,29055
1387797129,-16.3613567,-68.1523276,2011-08-05T20:02:55Z,29055
1387797130,-16.4073362,-68.1186147,2011-08-05T20:02:55Z,29055
1387797131,-16.3689769,-68.1511045,2011-08-05T20:02:55Z,29055
1387797132,-16.3903539,-68.1206396,2011-08-05T20:02:55Z,29055
1387797133,-16.3486376,-68.1519736,2011-08-05T20:02:55Z,29055
1387797134,-16.3633127,-68.1519897,2011-08-05T20:02:55Z,29055
1387797135,-16.3777496,-68.1375005,2011-08-05T20:02:56Z,29055
1387797136,-16.4148081,-68.1176866,2011-08-05T20:02:56Z,29055
1387797137,-16.3829941,-68.1304946,2011-08-05T20:02:56Z,29055
1387797138,-16.3688611,-68.1516088,2011-08-05T20:02:56Z,29055
1387797139,-16.3348397,-68.1504062,2011-08-05T20:02:56Z,29055
1387797140,-16.3413543,-68.1523267,2011-08-05T20:02:56Z,29055
1387797141,-16.3550926,-68.1532476,2011-08-05T20:02:56Z,29055
1387797142,-16.3393770,-68.1520111,2011-08-05T20:02:56Z,29055
1387797143,-16.4567339,-68.1080173,2011-08-05T20:02:56Z,29055
1387797144,-16.3676264,-68.1510419,2011-08-05T20:02:56Z,29055
1387797145,-16.4341551,-68.1149883,2011-08-05T20:02:57Z,29055
1387797146,-16.3498781,-68.1537143,2011-08-05T20:02:57Z,29055
1387797147,-16.3580341,-68.1528641,2011-08-05T20:02:57Z,29055
1387797148,-16.3724202,-68.1446431,2011-08-05T20:02:57Z,29055
1387797149,-16.4472623,-68.1109597,2011-08-05T20:02:57Z,29055
1387797150,-16.3944347,-68.1201622,2011-08-05T20:02:57Z,29055
1387797151,-16.3531107,-68.1534354,2011-08-05T20:02:57Z,29055
1387797152,-16.3575504,-68.1515659,2011-08-05T20:02:57Z,29055
1387797153,-16.3468287,-68.1533164,2011-08-05T20:02:57Z,29055
1387797154,-16.3885215,-68.1230965,2011-08-05T20:02:57Z,29055
1387797155,-16.3252975,-68.1474299,2011-08-05T20:02:57Z,29055
1387797156,-16.3389524,-68.1516222,2011-08-05T20:02:57Z,29055
1387797157,-16.3282915,-68.1487191,2011-08-05T20:02:58Z,29055
1387797158,-16.3297403,-68.1491439,2011-08-05T20:02:58Z,29055
1387797159,-16.3375933,-68.1514747,2011-08-05T20:02:58Z,29055
1387797160,-16.3270945,-68.1467128,2011-08-05T20:02:58Z,29055
1387797161,-16.3283915,-68.1478403,2011-08-05T20:02:58Z,29055
1387797162,-16.3236582,-68.1464178,2011-08-05T20:02:58Z,29055
1387797163,-16.3732747,-68.1435058,2011-08-05T20:02:58Z,29055
1387797164,-16.4278057,-68.1161202,2011-08-05T20:02:58Z,29055
1387797165,-16.4112110,-68.1181265,2011-08-05T20:02:58Z,29055
1387797166,-16.3338612,-68.1503696,2011-08-05T20:02:58Z,29055
1387797167,-16.3351995,-68.1507666,2011-08-05T20:02:58Z,29055
1387797168,-16.3667999,-68.1514210,2011-08-05T20:02:58Z,29055
1387797169,-16.4608629,-68.1067558,2011-08-05T20:02:58Z,29055
1387797170,-16.3413439,-68.1526083,2011-08-05T20:02:58Z,29055
1387797171,-16.4322179,-68.1155757,2011-08-05T20:02:58Z,29055
1387797172,-16.3842964,-68.1287656,2011-08-05T20:02:59Z,29055
1387797173,-16.3680532,-68.1512226,2011-08-05T20:02:59Z,29055
1387797174,-16.3434180,-68.1528641,2011-08-05T20:02:59Z,29055
1387797175,-16.4306846,-68.1157769,2011-08-05T20:02:59Z,29055
1387797176,-16.4500456,-68.1100879,2011-08-05T20:02:59Z,29055
1387797177,-16.3796647,-68.1349487,2011-08-05T20:02:59Z,29055
1387797178,-16.4009938,-68.1193630,2011-08-05T20:02:59Z,29055
1387797179,-16.4198720,-68.1170716,2011-08-05T20:02:59Z,29055
1387797180,-16.4437456,-68.1120379,2011-08-05T20:02:59Z,29055
1387797181,-16.4533228,-68.1090714,2011-08-05T20:02:59Z,29055
1387797182,-16.4382327,-68.1137331,2011-08-05T20:02:59Z,29055
1387797183,-16.4408259,-68.1129284,2011-08-05T20:02:59Z,29055
1387797184,-16.3557513,-68.1516356,2011-08-05T20:02:59Z,29055
